customer_id,company_name,contact_email,industry,company_size,acquisition_date,acquisition_channel,CAC,geography,seats_tendency,upgrade_tendency,budget_factor,has_trial,trial_start_date,trial_end_date,referred_by_customer_id,Total_Revenue,LTV,LTV_CAC_Ratio,actual_active_months,Monthly_Revenue,CAC_Payback_Months,Churned,Avg_Sentiment_Score,Active_Days,Total_Usage_Events,Usage_Score,Customer_Health_Score,initial_plan_name,initial_billing_frequency
1cf274b3-c324-47df-bfda-b75cb851d2e0,"Gross, Pacheco and Hernandez",emilybond@example.org,Media,Small (11-50),2022-02-16,Referral,284.31300951872566,Asia-Pacific,1.5,1.0,1.0,True,2022-02-14,2022-02-28,,437.0,437.0,1.537038353396973,2.993421052631579,145.98681318681318,1.9475252819917528,1,0.5,81.0,219.0,0.03822793730126426,0.2055034385395696,Professional,monthly
b3c376e5-a6ac-4a16-b9e6-07df1a3ffd02,Meadows-Thompson,susanjennings@example.org,Legal,Enterprise (1000+),2024-01-23,Trade Show,7419.364206440518,Latin America,5.0,1.2,3.0,False,,,,14193.0,14193.0,1.9129671498912941,11.217105263157896,1265.299706744868,5.863720798234991,0,0.5,340.0,3951.0,0.17530288845147518,0.5381344267510306,Enterprise,annual
d47c078e-ce06-4d9d-a611-169025c01bb4,Gardner-Andrews,lopezjulie@example.net,Marketing,Enterprise (1000+),2023-03-03,Direct,1776.4034067105283,North America,5.0,1.2,3.0,False,,,,176314.0,176314.0,99.25335615432708,21.513157894736842,8195.635474006116,0.2167499289523919,0,0.5,654.0,44100.0,0.5158632572346008,0.6790764030066391,Enterprise,monthly
c5c7fddf-6ef9-4803-bd4a-327ed4812c34,Welch-Mills,thomascoleman@example.com,Education,Medium (51-200),2022-09-30,Social Media,1404.4475298483683,Latin America,2.0,1.3,1.5,False,,,,27723.0,27723.0,19.73943448281982,26.644736842105264,1040.4681481481482,1.3498227046623579,0,0.0,810.0,12898.0,0.4346935171955928,0.43855748416197926,Business,monthly
f1cc804d-df4d-4e5c-8c9c-ff71c48a8399,"Rangel, Washington and Shea",svaughn@example.org,Technology,Startup (1-10),2024-10-17,Partner,1203.2140009547732,Other,1.2,0.8,0.7,False,,,93578753-fa16-4a30-9e5a-898fca14f61d,58.0,58.0,0.04820422630884938,1.6447368421052633,35.263999999999996,34.12017924667574,0,0.6666666666666666,25.0,37.0,0.011648999670562555,0.4428155428390171,Starter,monthly
b45658e7-a7f2-44d2-8c91-341506c33d13,"Hoffman, Kelley and Gentry",antoniojimenez@example.org,Consulting,Medium (51-200),2023-09-30,Paid Search,1821.1127611035347,Europe,2.0,1.3,1.5,False,,,,13521.599999999999,13521.599999999999,7.424910905465487,15.06578947368421,897.5035807860261,2.029086902927584,0,0.25,457.0,4978.0,0.23399963284071,0.4330971537597376,Business,annual
42c8c08a-1912-4c20-a5f1-6364ace4768b,Bradshaw LLC,gespinoza@example.org,Media,Medium (51-200),2023-02-03,Content Marketing,1089.2348145370015,Europe,2.0,1.3,1.5,False,,,110d12bc-d8e3-435d-bd2b-5f1fb0baa82e,7815.0,7815.0,7.174761489166965,22.894736842105264,341.34482758620686,3.191010164822007,0,0.5,648.0,5065.0,0.32204016442413297,0.5471304665572683,Professional,monthly
501b171f-19a3-434b-a27e-2a129ad03099,Garcia Inc,jamesgarcia@example.net,Manufacturing,Medium (51-200),2023-08-14,Paid Search,1908.9798874467338,Other,2.0,1.3,1.5,True,2023-08-09,2023-09-01,,4220.0,4220.0,2.2106047464147265,15.98684210526316,263.96707818930037,7.231886266050704,0,0.5,416.0,1904.0,0.2001454985444757,0.4966839769510846,Professional,monthly
723f6d4f-ba15-4a4f-be66-974a5e9e2c6c,Brown PLC,tiffanyrose@example.org,Technology,Large (201-1000),2024-09-02,Direct,1163.481668414143,Europe,3.0,1.5,2.0,False,,,,5750.400000000001,5750.400000000001,4.942407049556656,1.0,5750.400000000001,0.20233056281548117,1,1.0,4.0,32.0,0.0019914978554233056,0.3801895613213486,Business,annual
f6d81bc5-ddf1-4439-8c09-97e041752d5a,Romero-Diaz,emilywilson@example.net,Marketing,Small (11-50),2022-04-25,Content Marketing,760.8229294790988,North America,1.5,1.0,1.0,False,,,,0.0,0.0,0.0,4.144736842105264,0.0,0.0,1,0.625,53.0,67.0,0.02463988212103108,0.23867871070573826,Starter,annual
8adf88a3-0339-4eec-95bd-40f2e618e9dd,"Rodriguez, Clark and Anderson",greenjordan@example.org,Legal,Enterprise (1000+),2024-03-09,Direct,1802.2785919951907,North America,5.0,1.2,3.0,False,,,,5124.0,5124.0,2.8430676715343646,9.703947368421053,528.0325423728814,3.413196057758261,0,0.5,294.0,3484.0,0.15191607212847846,0.528455719499603,Business,monthly
f72473b2-702a-4019-bab5-4fc073fc69bc,Torres-Hicks,amanda99@example.com,Real Estate,Enterprise (1000+),2024-03-28,Free Trial,1167.4199826197091,Latin America,5.0,1.2,3.0,False,,,,7881.0,7881.0,6.7507838801207685,9.111842105263158,864.9184115523466,1.3497457876106902,0,0.5,277.0,4170.0,0.14747577988117977,0.5266180906330297,Business,monthly
e45c3823-3bbd-418b-8dfe-41adc97c1e06,Moran-Robinson,martinezelizabeth@example.net,Media,Enterprise (1000+),2024-02-17,Trade Show,7607.197204466266,North America,5.0,1.2,3.0,False,,,,10863.0,10863.0,1.4279897980851892,10.032894736842106,1082.7383606557376,7.0258868447767275,0,0.5,299.0,3020.0,0.15193843579364785,0.5284649747725421,Enterprise,annual
52e9bccd-4c04-4730-9fcc-7653613ece7f,Ramos Ltd,christopher50@example.org,Education,Startup (1-10),2023-04-09,Content Marketing,631.6959511159006,Europe,1.2,0.8,0.7,False,,,,2832.0,2832.0,4.483169466255449,17.697368421052634,160.02379182156133,3.9475127037377633,1,0.75,397.0,1038.0,0.18719095480455952,0.33440338474970743,Starter,monthly
a44b0599-dbc5-4bc1-857b-e85ac91ba4fc,Martinez PLC,umack@example.org,Real Estate,Enterprise (1000+),2022-02-20,Paid Search,3648.74287066712,North America,5.0,1.2,3.0,False,,,,186612.0,186612.0,51.144190373129994,34.17763157894737,5460.062367661212,0.6682602917281399,0,0.5,1039.0,81117.0,0.8736617367209226,0.8271524254171265,Enterprise,monthly
168d77db-6f55-4282-9b50-93255aa7c005,Schwartz-Bradshaw,charlesmendoza@example.net,Real Estate,Large (201-1000),2022-06-29,Content Marketing,1509.3227157384713,Europe,3.0,1.5,2.0,True,2022-06-24,2022-07-24,,69134.0,69134.0,45.80465084047621,29.276315789473685,2361.431011235955,0.6391559645642594,0,0.0,887.0,30531.0,0.5563256569977795,0.5061392071503024,Enterprise,annual
a85e94ce-b568-465a-85e1-abd0322c4f5d,Powers-Donaldson,neil00@example.net,Legal,Startup (1-10),2022-08-05,Direct,446.9106767615806,Latin America,1.2,0.8,0.7,True,2022-07-31,2022-08-10,,58.0,58.0,0.1297798486719574,1.6447368421052633,35.263999999999996,12.673283710344279,1,0.5,21.0,24.0,0.009750504125512434,0.1833716351714932,Starter,monthly
de0aa85e-f2ec-4aa9-b3e4-95bf7927204a,Herrera Inc,anthonywelch@example.net,Marketing,Enterprise (1000+),2022-03-26,Webinar,3042.621666739811,Other,5.0,1.2,3.0,False,,,,81333.0,81333.0,26.73122356587595,33.125,2455.335849056604,1.2391875709829496,0,0.5,1002.0,36366.0,0.63763944957721,0.7294738619681084,Enterprise,annual
e3fb89e9-b957-4487-9eca-8dbb33015be5,"Wright, Spencer and Moore",sbanks@example.net,Real Estate,Large (201-1000),2023-02-22,Trade Show,4960.373963078365,Other,3.0,1.5,2.0,False,,,7c52790d-73ea-4866-ba21-0f1579a49f28,25965.0,25965.0,5.234484374215679,21.973684210526315,1181.6407185628743,4.197869864463736,0,0.5,667.0,10936.0,0.359493474659722,0.579874517034273,Enterprise,annual
604e997c-2c4f-4912-8622-6653c099204e,Barber Inc,cody64@example.com,Non-profit,Medium (51-200),2024-10-13,Webinar,1494.263177926655,Europe,2.0,1.3,1.5,False,,,,297.0,297.0,0.19876016781200376,2.2039473684210527,134.7582089552239,11.088476089966095,0,0.5,58.0,134.0,0.027261415618208946,0.42513535725163987,Business,monthly
79be22cd-c98d-4fe4-9b51-e2e7c7bf674b,"Davis, Hill and Sutton",dustinbarr@example.com,Consulting,Small (11-50),2022-12-13,Trade Show,2525.249363949023,North America,1.5,1.0,1.0,False,,,,1808.0,1808.0,0.7159688963044119,12.56578947368421,143.882722513089,17.55074771899247,1,0.5,371.0,1345.0,0.1767670708412654,0.2628382932663152,Professional,monthly
267ede71-616b-47ea-8616-e1048fc393f4,"Phelps, Thomas and Holland",alishamoore@example.net,Media,Startup (1-10),2023-03-02,Organic Search,443.2877597085061,Europe,1.2,0.8,0.7,False,,,a036ba5a-816c-492e-81f3-d6dde866d4ee,133.0,133.0,0.30003084246552886,2.8289473684210527,47.013953488372096,9.428855197598812,1,0.5,62.0,105.0,0.028954327108749924,0.19131919751584808,Starter,monthly
bf995487-1693-409e-95ac-b7876ee7818b,"Reed, Brown and Mcguire",jwatts@example.net,Manufacturing,Medium (51-200),2023-04-16,Free Trial,539.9851796472112,Europe,2.0,1.3,1.5,True,2023-04-10,2023-04-25,,7351.8,7351.8,13.614818104458266,13.19078947368421,557.3434413965088,0.9688553583661023,1,0.25,389.0,3978.0,0.19791211384955737,0.21123565342557762,Business,annual
9139cd13-05ff-48c9-9196-32bd98ff2e3c,"Freeman, Cohen and Crosby",kathleen40@example.org,Real Estate,Startup (1-10),2022-09-15,Paid Search,983.2749382079526,Europe,1.2,0.8,0.7,False,,,,926.4000000000001,926.4000000000001,0.9421576448275915,12.5,74.11200000000001,13.267418747408685,1,0.75,156.0,201.0,0.07254349957410242,0.2869561759902316,Starter,annual
a90cafa0-ee3b-4783-9020-bf174e92ca91,"Huang, Church and Hayes",james70@example.net,Legal,Small (11-50),2024-02-23,Paid Search,1226.2527344419523,Europe,1.5,1.0,1.0,False,,,050a90d3-361c-4aec-9bd9-2ef9af921f8b,1144.0,1144.0,0.9329235057898695,10.098684210526317,113.28208469055373,10.824771964531175,0,0.0,238.0,450.0,0.11137699822491777,0.28750804858730356,Starter,monthly
557c6637-bd63-4d55-9ecd-b23c0d8b1f24,Browning-Jones,katherinemarshall@example.net,Technology,Enterprise (1000+),2024-09-23,Paid Search,3717.3335383713143,Asia-Pacific,5.0,1.2,3.0,False,,,,4566.0,4566.0,1.2282997887783065,3.223684210526316,1416.391836734694,2.624509293234237,0,0.5,98.0,945.0,0.049579769666822704,0.4861035199081628,Enterprise,annual
99731036-94df-4c85-85d6-2b24d2f32b7f,Smith and Sons,wardlisa@example.org,Marketing,Small (11-50),2024-03-15,Organic Search,588.2727120140548,Europe,1.5,1.0,1.0,False,,,,1513.2,1513.2,2.5722763764093264,9.539473684210527,158.62510344827584,3.708572598068487,0,0.5,130.0,161.0,0.0604210997318875,0.42161471585324606,Starter,annual
21b353f6-f3ef-46fa-a315-35608caa0f81,Hansen and Sons,scott19@example.org,Consulting,Large (201-1000),2024-02-07,Paid Search,2520.249085548048,North America,3.0,1.5,2.0,True,2024-02-02,2024-02-14,,5561.0,5561.0,2.2065279308654993,10.526315789473685,528.295,4.770533670672727,0,0.5,313.0,2009.0,0.1534117522587302,0.49458695016576226,Enterprise,monthly
9419dad6-9852-4759-aff0-04322dc812c3,Graham-Mccoy,mooreheidi@example.org,Manufacturing,Medium (51-200),2024-11-30,Direct,836.9558022832477,Europe,2.0,1.3,1.5,False,,,,124.0,124.0,0.14815597151214344,1.0,124.0,6.749643566800385,0,0.5,13.0,40.0,0.006159097089921334,0.4164020965743053,Professional,monthly
84fc4b50-9489-4398-ac2e-4c9354d8f233,Conner-Smith,justin54@example.net,Non-profit,Enterprise (1000+),2022-02-26,Direct,1845.8930973527388,Latin America,5.0,1.2,3.0,False,,,,124207.0,124207.0,67.28829539377426,34.078947368421055,3644.6841698841695,0.5064617429968981,0,0.5,1036.0,62726.0,0.7822642483491304,0.7893272883292504,Enterprise,monthly
0409bd19-0dc8-440c-ba63-9bc411b9e425,"Walsh, Singleton and Hubbard",pvasquez@example.com,Legal,Small (11-50),2023-04-09,Organic Search,606.1078098506316,Other,1.5,1.0,1.0,True,2023-04-08,2023-04-28,,147.0,147.0,0.2425311101604622,2.0394736842105265,72.0774193548387,8.40912195908055,1,0.0,37.0,59.0,0.017261273712221123,0.041631393483384384,Professional,monthly
272a8fee-56fb-4b8d-a212-7baa1eb7147c,Wright PLC,leeedward@example.org,Consulting,Small (11-50),2023-10-20,Partner,1551.6232630275574,Other,1.5,1.0,1.0,True,2023-10-13,2023-10-23,,94.0,94.0,0.06058171609040288,1.0,94.0,16.506630457739973,1,0.5,4.0,10.0,0.00188381096972804,0.1904623079207798,Professional,monthly
240279bd-3d52-4b01-b8b0-58276f68ee71,"Morris, Young and Daniel",vwright@example.com,Media,Startup (1-10),2023-04-05,Trade Show,1924.0315017022992,Other,1.2,0.8,0.7,False,,,,2713.2,2713.2,1.4101640215347195,8.81578947368421,307.7659701492537,6.25160572745981,1,0.5,118.0,153.0,0.05487735370839865,0.20204752334112314,Starter,annual
dcfaa327-724e-4c17-990a-430222b04351,"Gibbs, Lane and Vasquez",christie64@example.net,Manufacturing,Large (201-1000),2023-09-03,Paid Search,2475.7882963566876,North America,3.0,1.5,2.0,True,2023-08-29,2023-09-16,9db4e162-ef5c-4a32-8a96-98423b1c878b,18772.8,18772.8,7.58255462618739,15.49342105263158,1211.6626751592355,2.0432983099288107,0,0.5,461.0,5757.0,0.23964758995133162,0.5302759219386145,Business,annual
b54a9b86-1450-457a-9f43-84fd2958fda8,Sharp Ltd,kmoore@example.com,Media,Enterprise (1000+),2022-05-10,Content Marketing,2313.3455574593313,Latin America,5.0,1.2,3.0,False,,,9c0bd0aa-0a8a-4f3d-ab32-0a7b862696e2,104389.0,104389.0,45.124689505811176,31.644736842105264,3298.77920997921,0.7012732317643989,0,0.5,962.0,52366.0,0.6976085607751012,0.7542922666366375,Enterprise,monthly
a3947874-3245-44e1-9ad0-7035e16c51c3,"Robinson, Mitchell and Alexander",aandersen@example.net,Finance,Large (201-1000),2023-04-07,Webinar,1964.6165267190609,Asia-Pacific,3.0,1.5,2.0,True,2023-04-02,2023-05-01,,12350.0,12350.0,6.286214043320039,18.026315789473685,685.1094890510949,2.867594972943867,1,1.0,529.0,7130.0,0.2775608911408631,0.4942348186247384,Business,monthly
f2a87cbb-4708-4e72-a420-041b389b1be9,Gibson-Hawkins,umccann@example.net,Healthcare,Small (11-50),2024-10-02,Trade Show,2522.1909714073113,Europe,1.5,1.0,1.0,False,,,,112.0,112.0,0.04440583654040565,2.9276315789473686,38.2561797752809,65.92898157167842,0,0.75,28.0,33.0,0.013005567025790605,0.4795891117985652,Starter,monthly
13ada260-61cc-4937-b635-0c124212964d,"Turner, Smith and Miller",lisalane@example.net,Media,Medium (51-200),2023-05-26,Referral,413.73170267146685,Other,2.0,1.3,1.5,False,,,,1118.0,1118.0,2.702234304939821,6.875,162.61818181818182,2.5441909265351828,1,1.0,205.0,1000.0,0.09893155568840033,0.4030646275340296,Business,monthly
950b2ae2-358c-4b4d-8dfe-507887e360ee,"Boyd, Jones and Paul",heather97@example.net,Legal,Small (11-50),2023-06-06,Cold Outreach,3453.653476421096,Asia-Pacific,1.5,1.0,1.0,True,2023-05-31,2023-06-20,,58.0,58.0,0.016793809916362378,1.3157894736842106,44.08,78.34967051771997,1,0.5,20.0,23.0,0.009286893670741465,0.19352609690477926,Starter,monthly
003bfe1a-7239-4c1d-8d13-7e06869d7c22,"Solis, Johnson and Newman",kristineguerrero@example.com,Real Estate,Large (201-1000),2023-10-17,Paid Search,2497.02373219691,Asia-Pacific,3.0,1.5,2.0,True,2023-10-12,2023-10-28,,16345.0,16345.0,6.545792812957963,14.11184210526316,1158.2470862470861,2.1558644626404226,0,1.0,429.0,8165.0,0.23675550999395373,0.6842739511824968,Enterprise,monthly
9ec42ab8-a9c2-41ae-9147-d1085d7db7a7,Carpenter-Barrett,xcarr@example.net,Technology,Medium (51-200),2024-10-21,Cold Outreach,5087.936632996546,Other,2.0,1.3,1.5,True,2024-10-19,2024-11-14,,148.0,148.0,0.029088412587567003,1.5131578947368423,97.80869565217391,52.019266784726426,0,0.75,34.0,69.0,0.015934075507637237,0.4980449648367649,Professional,monthly
dbb7e8e4-c160-47c4-b175-168a66bf4bde,"Combs, Holland and Scott",fhill@example.net,Technology,Startup (1-10),2024-05-30,Trade Show,1948.7806179332856,Asia-Pacific,1.2,0.8,0.7,False,,,1b0e4969-cc58-4d5a-beb9-dc86b5dbe678,613.2,613.2,0.31465830189254906,1.9078947368421053,321.40137931034485,6.063385982085488,1,1.0,34.0,47.0,0.01582638862194197,0.34108108461857173,Starter,annual
b5ccd2b6-0f1d-423f-b403-d6232ed7a7b7,Collins-Carrillo,friddle@example.com,Healthcare,Medium (51-200),2022-09-24,Direct,887.3715924303419,Asia-Pacific,2.0,1.3,1.5,False,,,,99.0,99.0,0.11156543757374274,1.0,99.0,8.963349418488303,1,0.5,1.0,2.0,0.00046850531321166307,0.20712045986024186,Business,monthly
8c00bb59-97d6-4354-bce4-34c6f6dcbd80,"Lopez, Crosby and Ward",ujones@example.net,Retail,Enterprise (1000+),2022-09-16,Partner,4437.610840901758,Asia-Pacific,5.0,1.2,3.0,False,,,,82338.0,82338.0,18.55457879295884,19.473684210526315,4228.167567567568,1.049535234823884,1,1.0,593.0,34861.0,0.4426580087248831,0.5970485395502679,Enterprise,monthly
091630cd-2834-44df-8d27-3c6799909775,Clark-Horne,eroberts@example.com,Real Estate,Small (11-50),2023-01-03,Cold Outreach,3581.6205651965815,Latin America,1.5,1.0,1.0,False,,,,29.0,29.0,0.008096893423552335,1.0,29.0,123.50415742057177,1,0.75,5.0,7.0,0.0023278419907362337,0.2682435343511958,Starter,monthly
42435ceb-5a96-44bd-9523-c918e3d21fbd,Cannon LLC,tracy97@example.com,Education,Large (201-1000),2024-11-05,Direct,1128.4929311019685,Latin America,3.0,1.5,2.0,True,2024-10-30,2024-11-16,,398.0,398.0,0.352682758598545,1.4473684210526316,274.9818181818182,4.103881989593247,0,1.0,44.0,242.0,0.021368041981180034,0.5951351723196401,Business,monthly
c00dc94a-c8d1-4a87-9f80-50d06a2933d2,Stevenson-Horton,blowe@example.net,Non-profit,Medium (51-200),2022-11-01,Organic Search,727.9977756651508,North America,2.0,1.3,1.5,False,,,35c2b6b3-807b-4393-b697-3e6c47c80cd9,1792.0,1792.0,2.4615459825583956,9.671052631578949,185.29523809523806,3.928853127304731,1,0.5,285.0,1296.0,0.1370776814932677,0.26365659568328276,Professional,monthly
2643e879-c6e7-4306-9e6c-5ce6de46e2b1,"Sanchez, Newman and Johnson",gmyers@example.com,Retail,Medium (51-200),2022-12-27,Social Media,1356.5370288643046,Europe,2.0,1.3,1.5,True,2022-12-23,2023-01-21,b197cb68-9c01-4ebb-94b4-e04639f6a45f,327.0,327.0,0.24105497531001055,2.236842105263158,146.18823529411765,9.279385759976332,1,0.5,65.0,215.0,0.030868908326217078,0.21970176195046975,Professional,monthly
9196b1c3-0710-4da6-a7b8-c9ac38e51c02,Hill-Sloan,pfarmer@example.com,Manufacturing,Enterprise (1000+),2022-11-25,Partner,4572.063664453306,North America,5.0,1.2,3.0,False,,,003bfe1a-7239-4c1d-8d13-7e06869d7c22,146031.0,146031.0,31.939843956101456,25.230263157894736,5787.930117340287,0.7899306957345046,0,1.0,768.0,51301.0,0.603404710847689,0.8705006336219328,Enterprise,annual
9cd05fcd-db9b-493d-800c-05e564bd69bf,Brown-Conley,websterkelsey@example.org,Retail,Enterprise (1000+),2022-09-25,Paid Search,3678.2068924410282,North America,5.0,1.2,3.0,True,2022-09-18,2022-10-15,,29352.000000000004,29352.000000000004,7.979975259227644,14.506578947368421,2023.357823129252,1.8178726720479161,1,0.5,441.0,9061.0,0.24664589031277875,0.3607333842593886,Business,annual
a19a0e33-f495-49d7-b790-45a10b71cd95,Wells PLC,qrobinson@example.com,Legal,Enterprise (1000+),2024-02-12,Content Marketing,2308.158187607748,Latin America,5.0,1.2,3.0,False,,,,4482.0,4482.0,1.941807985286006,9.901315789473685,452.6671096345515,5.09901898874689,0,0.5,301.0,2948.0,0.15250343717857845,0.5286988023669383,Business,monthly
63348dd0-dee9-40ce-b2ee-ecc18f115752,Clark PLC,lopezmichelle@example.com,Legal,Small (11-50),2023-04-27,Referral,250.51165305097936,North America,1.5,1.0,1.0,False,,,,7898.0,7898.0,31.52747548391591,20.0,394.9,0.6343673159052402,0,0.5,602.0,4849.0,0.2998819575697504,0.5207163425637349,Professional,monthly
65c6d3da-83af-4ec2-91f8-65646fbdb80d,Nicholson-Simmons,jswanson@example.com,Real Estate,Startup (1-10),2022-07-21,Cold Outreach,2750.9245674476024,Asia-Pacific,1.2,0.8,0.7,False,,,,499.79999999999995,499.79999999999995,0.18168437110717678,1.0,499.79999999999995,5.504050755197285,1,0.5,15.0,23.0,0.006993315689090089,0.18223056409347255,Professional,annual
98a033f7-9a1c-43e0-94e9-c8a06ba25c31,Vega-Smith,nealdenise@example.net,Non-profit,Large (201-1000),2024-07-27,Organic Search,1023.1051737131635,North America,3.0,1.5,2.0,True,2024-07-23,2024-08-09,,2935.0,2935.0,2.8687177774187007,4.703947368421053,623.9440559440559,1.6397386335625213,0,1.0,143.0,1601.0,0.07343299863878029,0.616682417852657,Enterprise,monthly
6303ddb9-d3d6-4fd8-a3e2-83bcd0593b64,Thompson Inc,alvarezwayne@example.net,Media,Startup (1-10),2023-11-04,Organic Search,409.9529847786735,Other,1.2,0.8,0.7,False,,,b45658e7-a7f2-44d2-8c91-341506c33d13,1911.6,1911.6,4.662973733517368,8.618421052631579,221.80396946564886,1.8482671241921285,1,0.75,206.0,584.0,0.09735401017340194,0.2972240835810965,Professional,annual
6a615936-a66d-4d46-a308-509bf06751d6,Johnson PLC,kbrady@example.com,Media,Enterprise (1000+),2022-09-16,Content Marketing,2219.9891561420604,Asia-Pacific,5.0,1.2,3.0,False,,,,206456.0,206456.0,92.99865246134048,27.467105263157897,7516.481916167664,0.2953494973981044,0,0.5,835.0,58749.0,0.6705955614681054,0.743112852189433,Enterprise,annual
c87c149e-1295-41e9-b38d-559e96f10bf5,Jones PLC,ronaldwarren@example.net,Marketing,Medium (51-200),2024-02-05,Paid Search,1878.490104249501,Latin America,2.0,1.3,1.5,True,2024-01-31,2024-02-26,,1435.0,1435.0,0.7639113971129035,10.131578947368421,141.63636363636363,13.262767103173628,0,0.8333333333333334,283.0,1013.0,0.1347750053618908,0.5730934771490249,Professional,monthly
4804ea6f-3a23-4ac6-9e23-5637f27a6670,"Montgomery, Stewart and Robinson",kelly11@example.net,Retail,Small (11-50),2022-07-11,Direct,580.734320156912,North America,1.5,1.0,1.0,False,,,,462.0,462.0,0.7955445097082768,3.585526315789474,128.851376146789,4.507009063646574,1,0.6666666666666666,106.0,394.0,0.05055242743664257,0.26233560928548355,Professional,monthly
8aa3274e-bd30-4a0f-b142-b3e76387c986,"Conner, Schneider and White",charlesphillips@example.com,Healthcare,Startup (1-10),2024-02-03,Referral,205.6758672625624,Asia-Pacific,1.2,0.8,0.7,True,2024-02-02,2024-02-23,,1541.0,1541.0,7.492371470264836,10.230263157894738,150.63151125401927,1.3654239113070998,0,0.8333333333333334,282.0,1048.0,0.13448760981098482,0.5453843286036312,Professional,monthly
37eabbd3-a07a-4041-b40c-3e23d171e2f0,Martinez LLC,bryan03@example.com,Education,Enterprise (1000+),2022-10-28,Organic Search,1533.1065337260522,Other,5.0,1.2,3.0,True,2022-10-26,2022-11-22,,43878.0,43878.0,28.620320267867616,18.25657894736842,2403.4075675675676,0.6378887020305396,1,0.5,551.0,16895.0,0.335450926933505,0.3974856270629176,Enterprise,annual
1eb0ca4e-465c-4412-82a4-5532f9bed510,"Hinton, Hill and Young",patriciaraymond@example.net,Non-profit,Startup (1-10),2022-10-23,Cold Outreach,2879.3008408072674,Other,1.2,0.8,0.7,False,,,1fd9abfa-1fda-4af6-bf37-522031df8cca,241.0,241.0,0.08370087508203242,3.05921052631579,78.7784946236559,36.54932547978215,1,0.5,46.0,59.0,0.0213897140791936,0.18818855869899398,Starter,monthly
296181bb-e5bb-4967-ab7b-86395e769a52,"Cook, Smith and Cabrera",james44@example.com,Non-profit,Small (11-50),2024-09-03,Organic Search,438.10922505865756,Other,1.5,1.0,1.0,False,,,5b6e97a9-bf20-4190-818d-3f04ef8293aa,576.0,576.0,1.3147406332813023,3.3881578947368425,170.0038834951456,2.5770542181241853,0,1.0,98.0,290.0,0.0463736373881682,0.5709960551251392,Professional,monthly
8a1fbbaa-0cff-482d-9f2c-82218bc80432,Byrd-Williams,thomas86@example.com,Healthcare,Medium (51-200),2023-10-30,Webinar,1606.6516687328133,North America,2.0,1.3,1.5,True,2023-10-28,2023-11-13,b336ef17-a9e3-41ef-abe5-1f050c9a7028,8377.0,8377.0,5.213949086180608,11.578947368421053,723.4681818181817,2.220763413112463,1,0.5,352.0,4503.0,0.1835094374667015,0.28287252345343783,Business,monthly
a33223c2-c89b-474c-a361-74b176e97b26,Ingram-Johnson,mooreaustin@example.net,Healthcare,Small (11-50),2022-09-30,Paid Search,1152.395610023875,Other,1.5,1.0,1.0,False,,,,58.0,58.0,0.05032993834365473,1.9078947368421053,30.4,37.90775032973273,1,0.5,35.0,65.0,0.016373211670204738,0.19645879182400539,Starter,monthly
bd645a73-76e9-4e8a-a04c-0c13f0467d3e,Blevins Ltd,qkim@example.org,Consulting,Startup (1-10),2022-09-18,Direct,472.41074524822085,Asia-Pacific,1.2,0.8,0.7,False,,,,2811.8,2811.8,5.952023801919628,10.328947368421053,272.2252229299363,1.735367282148602,1,0.5,295.0,897.0,0.13971178893873362,0.23715652031166046,Professional,annual
0a6e280e-31bd-46c8-a681-8c25d40555a2,Reed LLC,mackstephanie@example.net,Finance,Large (201-1000),2022-03-11,Partner,3029.415860324229,Latin America,3.0,1.5,2.0,True,2022-03-10,2022-04-05,,63227.0,63227.0,20.871020327078174,32.89473684210527,1922.1007999999997,1.5760962486068522,0,0.25,989.0,31487.0,0.6077941324927709,0.6050370598846069,Enterprise,monthly
b4383168-2af8-4281-b024-f4bb6543ff19,Young-Waters,travisfletcher@example.org,Healthcare,Startup (1-10),2022-06-03,Free Trial,334.0495933867516,Latin America,1.2,0.8,0.7,True,2022-06-01,2022-06-19,,313.20000000000005,313.20000000000005,0.9375853352331054,1.348684210526316,232.22634146341466,1.4384655559816342,1,1.0,18.0,24.0,0.008374357336521608,0.3379970381094648,Starter,annual
c5298a5c-3515-4d90-86e0-79b3b54a5ea8,Murphy-White,jennifer46@example.com,Consulting,Startup (1-10),2024-01-23,Trade Show,1968.8650240089703,Europe,1.2,0.8,0.7,True,2024-01-22,2024-02-05,91973ee1-7052-4c48-bd74-313e1941b447,869.0,869.0,0.4413710383409405,7.796052631578948,111.46666666666665,17.663262775200096,1,0.625,180.0,486.0,0.08494770854162678,0.2532909653576522,Professional,monthly
c1b8fe2f-4226-4019-b0e8-f9d0ac87d9d1,"Olson, Barnes and Ross",iwoods@example.com,Consulting,Enterprise (1000+),2022-01-23,Direct,1789.5938874821363,North America,5.0,1.2,3.0,False,,,,7540.800000000001,7540.800000000001,4.2136934266184305,5.1644736842105265,1460.1294267515925,1.2256405868509317,1,0.5,157.0,1642.0,0.08005570618347259,0.29178951430803124,Business,annual
fffd4cf1-03c2-4ed6-9ffd-d84daf312b79,"Mcguire, Riley and Goodwin",jessicadunn@example.net,Healthcare,Medium (51-200),2023-12-25,Direct,875.3499532670584,Latin America,2.0,1.3,1.5,False,,,,3023.3999999999996,3023.3999999999996,3.4539328970268395,12.171052631578949,248.409081081081,3.523824287974976,0,0.5,345.0,1138.0,0.1638272296394546,0.4816535475093195,Professional,annual
